Nom de l'artiste,Date d'anniversaire,Titre Album,Genre,Date de sortie,Groupe
Linda Davis,1962-11-26,I Have Arrived,Country,2004-01-01,No
Linda Lewis,1950-09-27,Woman Overboard,R&amp;B,1995-10-21,No
Linda Perry,1965-04-15,In Flight,Rock,1996-09-01,No
Linda Perry,1965-04-15,After Hours,Rock,1999-01-01,No
Linda Ronstadt,1946-07-15,Hand Sown... Home Grown,Country Rock,2004-01-01,No
Linda Ronstadt,1946-07-15,Silk Purse,Country,1970-01-01,No
Linda Ronstadt,1946-07-15,Linda Ronstadt,Country,1971-01-01,No
Linda Ronstadt,1946-07-15,Don't Cry Now,Country,1973-01-01,No
Linda Ronstadt,1946-07-15,Heart Like A Wheel,Country,1974-01-01,No
Linda Ronstadt,1946-07-15,Prisoner In Disguise,Country,1975-01-01,No
Linda Ronstadt,1946-07-15,Hasten Down The Wind,Country,1976-01-01,No
Linda Ronstadt,1946-07-15,Simple Dreams,Rock,1977-01-01,No
Linda Ronstadt,1946-07-15,Living In The USA,Country,1978-01-01,No
Linda Ronstadt,1946-07-15,Mad Love,Rock,1980-01-01,No
Linda Ronstadt,1946-07-15,Greatest Hits Vol. II,Country Rock,1984-01-01,No
Linda Ronstadt,1946-07-15,Get Closer,Country,1982-01-01,No
Linda Ronstadt,1946-07-15,What's New,Country,1983-01-01,No
Linda Ronstadt,1946-07-15,Lush Life,Country,1984-01-01,No
Linda Ronstadt,1946-07-15,For Sentimental Reasons,Country,1986-01-01,No
Linda Ronstadt,1946-07-15,Canciones De Mi Padre,Country,1987-01-01,No
Linda Ronstadt,1946-07-15,Cry Like A Rainstorm - Howl Like The Wind,Country,1989-10-03,No
Linda Ronstadt,1946-07-15,Más Canciones,Country,1991-11-19,No
Linda Ronstadt,1946-07-15,Frenesí,Country,1992-08-25,No
Linda Ronstadt,1946-07-15,Winter Light,Country,1993-11-23,No
Linda Ronstadt,1946-07-15,Greatest Hits,Country,1976-01-01,No
Linda Ronstadt,1946-07-15,Feels Like Home,Country,1995-03-14,No
Linda Ronstadt,1946-07-15,Dedicated To The One I Love,Country,1996-06-11,No
Linda Ronstadt,1946-07-15,We Ran,Country,1998-06-23,No
Linda Ronstadt,1946-07-15,Western Wall: The Tucson Session,Country,1999-08-24,No
Linda Ronstadt,1946-07-15,Box Set,Country,1999-11-16,No
Linda Ronstadt,1946-07-15,A Merry Little Christmas,Christmas,2000-10-10,No
Linda Ronstadt,1946-07-15,Hummin' To Myself,Country,2004-11-09,No
Lindsay Lohan,1986-07-02,Speak,Pop Rock,2004-12-07,No
Lindsay Lohan,1986-07-02,A Little More Personal (Raw),Pop Rock,2005-12-06,No
Lindsey Buckingham,1949-10-03,Law And Order,Rock,1991-07-01,No
Lindsey Buckingham,1949-10-03,Go Insane,Rock,1984-07-30,No
Lindsey Buckingham,1949-10-03,Out Of The Cradle,Rock,1992-06-16,No
Lindsey Buckingham,1949-10-03,Under The Skin,Rock,2006-10-03,No
Lindsey Stirling,1986-09-21,Lindsey Stirling,Classical,2012-09-18,No
Lindsey Stirling,1986-09-21,Shatter Me,Classical,2014-04-29,No
Line Renaud,1928-07-02,Rue Washington,Francophone,2010-11-08,No
Lio,1962-06-17,Lio,Pop,1980-01-01,No
Lio,1962-06-17,Suite Sixteen,Pop,1983-01-01,No
Lio,1962-06-17,Pop Model,Pop,1986-01-01,No
Lio,1962-06-17,Des Fleurs Pour Un Caméléon,Pop,1991-01-01,No
Lio,1962-06-17,Peste Of!,Pop,1995-01-01,No
Lio,1962-06-17,Wandatta,Pop,2005-01-01,No
Lio,1962-06-17,Best Of Lio,Pop,1987-01-01,No
Lio,1962-06-17,Je Suis Comme Ça,Pop,2000-05-01,No
Lio,1962-06-17,Dites Au Prince Charmant,Pop,2006-01-02,No
Lionel Richie,1949-06-20,Lionel Richie,R&amp;B,1982-10-06,No
Lionel Richie,1949-06-20,Can't Slow Down,Pop,1983-10-11,No
Lionel Richie,1949-06-20,Dancing On The Ceiling,Pop,1985-01-01,No
Lionel Richie,1949-06-20,Back To Front,Pop,1992-01-01,No
Lionel Richie,1949-06-20,Louder Than Words,Pop,1996-04-03,No
Lionel Richie,1949-06-20,Time,Pop,1998-06-23,No
Lionel Richie,1949-06-20,Renaissance,Pop,2000-10-16,No
Lionel Richie,1949-06-20,Encore,Pop,2002-12-25,No
Lionel Richie,1949-06-20,The Definitive Collection,Pop,2003-02-04,No
Lionel Richie,1949-06-20,Just For You,Pop,2004-03-08,No
Lionel Richie,1949-06-20,Gold,Soul,2006-01-10,No
Lionel Richie,1949-06-20,Coming Home,R&amp;B,2006-09-11,No
Lionel Richie,1949-06-20,Just Go,R&amp;B,2009-03-14,No
Lionel Richie,1949-06-20,Tuskegee,Pop,2012-03-05,No
Liroy,1971-07-12,Alboom,Hip Hop,1995-01-01,No
Liroy,1971-07-12,Bafangoo! Cz. 1,Hip Hop,1996-01-01,No
Liroy,1971-07-12,L,Hip Hop,1997-01-01,No
Liroy,1971-07-12,"Dzień Szaka-L'a - Bafangoo, Cz. 2",Hip Hop,1999-01-01,No
Liroy,1971-07-12,Bestseller,Hip Hop,2001-01-01,No
Lisa %22Left Eye%22 Lopes,1971-05-27,Supernova,Hip Hop,2001-01-01,No
Lisa %22Left Eye%22 Lopes,1971-05-27,Eye Legacy,Hip Hop,2009-01-27,No
Lisa Bassenge,1974,A Little Loving,Jazz,2006-08-25,No
Lisa Bassenge,1974,Nur Fort,Jazz,2011-01-14,No
Lisa Ekdahl,1971-07-29,Lisa Ekdahl,Pop,1994-01-01,No
Lisa Ekdahl,1971-07-29,Med Kroppen Mot Jorden,Pop,1996-01-01,No
Lisa Ekdahl,1971-07-29,Bortom Det Blå,Pop,1997-01-01,No
Lisa Ekdahl,1971-07-29,When Did You Leave Heaven,Jazz,1995-01-01,No
Lisa Ekdahl,1971-07-29,Back To Earth,Jazz,1999-04-13,No
Lisa Ekdahl,1971-07-29,Sings Salvadore Poe,Jazz,2000-01-01,No
Lisa Ekdahl,1971-07-29,"Heaven, Earth And Beyond",Jazz,2002-01-01,No
Lisa Ekdahl,1971-07-29,En Samling Sånger,Pop,2003-10-15,No
Lisa Ekdahl,1971-07-29,Olyckssyster,Pop,2004-09-15,No
Lisa Ekdahl,1971-07-29,Pärlor Av Glas,Pop,2006-01-18,No
Lisa Ekdahl,1971-07-29,Give Me That Slow Knowing Smile,Pop,2009-04-08,No
Lisa Ekdahl,1971-07-29,"At The Olympia, Paris",Pop,2011-04-04,No
Lisa Ekdahl,1971-07-29,Look To Your Own Heart,Pop,2014-10-27,No
Lisa Gerrard,1961-04-12,The Mirror Pool,Ambient,1995-08-24,No
Lisa Gerrard,1961-04-12,Duality,Ambient,1998-01-01,No
Lisa Gerrard,1961-04-12,Immortal Memory,Ambient,2004-01-19,No
Lisa Gerrard,1961-04-12,The Silver Tree,Ambient,2006-11-21,No
Lisa Gerrard,1961-04-12,The Black Opal,Ambient,2010-02-01,No
Lisa Gerrard,1961-04-12,Departum,Ambient,2010-07-20,No
Lisa Germano,1958-06-27,On The Way Down From The Moon Palace,Dream Pop,1991-01-01,No
Lisa Germano,1958-06-27,Happiness,Folk Rock,1994-04-11,No
Lisa Germano,1958-06-27,Geek The Girl,Folk Rock,1994-01-01,No
Lisa Germano,1958-06-27,Excerpts From A Love Circus,Folk Rock,1996-01-01,No
Lisa Germano,1958-06-27,Slide,Folk Rock,1998-07-21,No
Lisa Germano,1958-06-27,Lullaby For Liquid Pig,Folk Rock,2003-04-15,No
Lisa Germano,1958-06-27,In The Maybe World,Folk Rock,2006-07-01,No
Lisa Germano,1958-06-27,Magic Neighbor,Folk Rock,2009-09-22,No
Lisa Germano,1958-06-27,No Elephants,Folk Rock,2013-02-12,No
Lisa Loeb,1968-03-11,The Purple Tape,Alternative Rock,2008-01-22,No
Lisa Loeb,1968-03-11,Tails,Alternative Rock,1995-01-01,No
Lisa Loeb,1968-03-11,Firecracker,Alternative Rock,1997-11-11,No
Lisa Loeb,1968-03-11,Cake And Pie,Alternative Rock,2002-01-01,No
Lisa Loeb,1968-03-11,Hello Lisa,Alternative Rock,2002-10-08,No
Lisa Loeb,1968-03-11,The Way It Really Is,Alternative Rock,2004-01-01,No
Lisa Loeb,1968-03-11,The Very Best Of Lisa Loeb,Alternative Rock,2006-01-24,No
Lisa Loeb,1968-03-11,Cherries,Alternative Rock,2007-03-06,No
Lisa Loeb,1968-03-11,Camp Lisa,Children&apos;s Music,2008-06-02,No
Lisa Marie Presley,1968-02-01,Now What,Pop Rock,2005-01-01,No
Lisa Mitchell,1990-03-22,Said One To The Other,Folk,2007-01-01,No
Lisa Mitchell,1990-03-22,Welcome To The Afternoon,Folk,2008-01-01,No
Lisa Mitchell,1990-03-22,Wonder,Pop,2009-07-14,No
Lisa Mitchell,1990-03-22,Bless This Mess,Pop,2012-10-12,No
Lisa Stansfield,1966-04-11,Affection,Dance,1989-11-20,No
Lisa Stansfield,1966-04-11,Real Love,R&amp;B,1991-11-11,No
Lisa Stansfield,1966-04-11,So Natural,Soul,1993-11-08,No
Lisa Stansfield,1966-04-11,In Session,Pop,1996-09-20,No
Lisa Stansfield,1966-04-11,Lisa Stansfield,Soul,1997-07-29,No
Lisa Stansfield,1966-04-11,Swing,Soundtrack,1999-01-01,No
Lisa Stansfield,1966-04-11,Face Up,Soul,2001-01-01,No
Lisa Stansfield,1966-04-11,Biography: The Greatest Hits,R&amp;B,2003-02-01,No
Lisa Stansfield,1966-04-11,The Moment,R&amp;B,2004-09-27,No
Lisa Stansfield,1966-04-11,Seven,Soul,2014-01-31,No
Lissie,1982-11-21,Lissie,Indie Rock,2013-04-10,No
Lissie,1982-11-21,Why You Runnin',Indie Rock,2009-11-10,No
Lissie,1982-11-21,Catching A Tiger,Indie Rock,2010-06-18,No
Lita Ford,1958-09-19,Out For Blood,Hard Rock,1990-01-01,No
Lita Ford,1958-09-19,Lita,Hard Rock,1988-02-02,No
Lita Ford,1958-09-19,Stiletto,Hard Rock,1990-05-15,No
Lita Ford,1958-09-19,Dangerous Curves,Hard Rock,1991-11-12,No
Lita Ford,1958-09-19,Black,Hard Rock,1995-02-14,No
Lita Ford,1958-09-19,Greatest Hits Live!,Rock,2000-05-09,No
Lita Ford,1958-09-19,Wicked Wonderland,Hard Rock,2009-10-06,No
Lita Ford,1958-09-19,Living Like A Runaway,Heavy Metal,2012-06-15,No
Little Axe,1949,Hard Grind,Blues,2002-06-01,No
Little Axe,1949,Champagne & Grits,Blues,2004-09-20,No
Little Axe,1949,Stone Cold Ohio,Blues,2006-08-14,No
Little Boots,1984-05-04,Hands,Synthpop,2009-06-08,No
Little Boots,1984-05-04,Nocturnes,Synthpop,2013-05-05,No
Little Eva,1943-06-29,Llllloco-Motion,Pop,1962-01-01,No
Little Jimmy Osmond,1963-04-16,Killer Joe,Pop,1972-01-01,No
Little Richard,1932-12-05,Here's Little Richard,Rock &apos;N&apos; Roll,1957-03-01,No
Little Richard,1932-12-05,Little Richard,Rock &apos;N&apos; Roll,1958-07-01,No
Little Richard,1932-12-05,The Fabulous Little Richard,Rock &apos;N&apos; Roll,1959-03-01,No
Little Richard,1932-12-05,Little Richard Is Back (And There's A Whole Lotta Shakin' Goin' On!),Rock &apos;N&apos; Roll,2014-11-25,No
Little Richard,1932-12-05,The Explosive Little Richard,Rock &apos;N&apos; Roll,1967-01-01,No
Little Richard,1932-12-05,Shake It All About,Children&apos;s Music,1992-10-09,No
Little Walter,1930-05-01,His Best,Blues,1997-06-07,No
Livingston Taylor,1950-11-21,Livingston Taylor,Rock,1970-01-01,No
Livingston Taylor,1950-11-21,Good Friends,Folk,1993-05-21,No
Livingston Taylor,1950-11-21,Bicycle,Rock,1996-01-01,No
Livingston Taylor,1950-11-21,Ink,Rock,1997-01-01,No
Liz Durrett,1978,Husk,Indie Folk,2005-02-22,No
Liz Durrett,1978,The Mezzanine,Indie Folk,2006-01-24,No
Liz Durrett,1978,Outside Our Gates,Indie Folk,2008-09-09,No
Liz Story,1956-10-28,The Gift,Christmas,1994-09-13,No
Liz Story,1956-10-28,Night Sky Essays,New Age,2005-07-12,No
Liz Phair,1967-04-17,Exile In Guyville,Indie Rock,1993-06-22,No
Liz Phair,1967-04-17,Whip-Smart,Indie Rock,1994-09-20,No
Liz Phair,1967-04-17,Juvenilia,Indie Rock,1995-08-01,No
Liz Phair,1967-04-17,Whitechocolatespaceegg,Indie Rock,1998-08-11,No
